com;typecom;reg;dep;arr;tncc;ncc;nccenr;libelle;can;comparent;nom_commune;latitude;longitude
76463;COM;28;76;761;0;NEUF MARCHE;Neuf-Marché;Neuf-Marché;7612;;Neuf-MarchÃ©;;
76464;COM;28;76;763;3;NEUVILLE CHANT D OISEL;'Neuville-Chant-d''Oisel';'La Neuville-Chant-d''Oisel';7621;;'La Neuville-Chant-d''Oisel';;
76465;COM;28;76;761;0;NEUVILLE FERRIERES;Neuville-Ferrières;Neuville-Ferrières;7623;;Neuville-FerriÃ¨res;49.716667;1.466667
76467;COM;28;76;761;0;NEVILLE;Néville;Néville;7633;;NÃ©ville;49.816667;0.716667
76468;COM;28;76;762;0;NOINTOT;Nointot;Nointot;7603;;Nointot;49.6;0.483333
76469;COM;28;76;761;0;NOLLEVAL;Nolléval;Nolléval;7612;;NollÃ©val;49.5;1.483333
76470;COM;28;76;761;0;NORMANVILLE;Normanville;Normanville;7633;;Normanville;49.7;0.6
76471;COM;28;76;762;0;NORVILLE;Norville;Norville;7625;;Norville;49.466667;0.633333
76472;COM;28;76;761;0;NOTRE DAME D ALIERMONT;'Notre-Dame-d''Aliermont';'Notre-Dame-d''Aliermont';7608;;'Notre-Dame-d''Aliermont';49.85;1.283333
76473;COM;28;76;763;0;NOTRE DAME DE BLIQUETUIT;Notre-Dame-de-Bliquetuit;Notre-Dame-de-Bliquetuit;7625;;Notre-Dame-de-Bliquetuit;49.5;0.766667
76474;COM;28;76;763;0;NOTRE DAME DE BONDEVILLE;Notre-Dame-de-Bondeville;Notre-Dame-de-Bondeville;7624;;Notre-Dame-de-Bondeville;49.483333;1.05
76475;COM;28;76;763;0;FRANQUEVILLE SAINT PIERRE;Franqueville-Saint-Pierre;Franqueville-Saint-Pierre;7621;;Franqueville-Saint-Pierre;;
76476;COM;28;76;762;0;PORT JEROME SUR SEINE;Port-Jérôme-sur-Seine;Port-Jérôme-sur-Seine;7625;;Notre-Dame-de-Gravenchon;49.483333;0.583333
76477;COM;28;76;762;0;NOTRE DAME DU BEC;Notre-Dame-du-Bec;Notre-Dame-du-Bec;7626;;Notre-Dame-du-Bec;49.6;0.216667
76478;COM;28;76;761;0;NOTRE DAME DU PARC;Notre-Dame-du-Parc;Notre-Dame-du-Parc;7620;;Notre-Dame-du-Parc;49.75;1.133333
76479;COM;28;76;761;0;NULLEMONT;Nullemont;Nullemont;7612;;Nullemont;49.766667;1.633333
76480;COM;28;76;761;1;OCQUEVILLE;Ocqueville;Ocqueville;7633;;Ocqueville;49.8;0.683333
76481;COM;28;76;762;1;OCTEVILLE SUR MER;Octeville-sur-Mer;Octeville-sur-Mer;7626;;Octeville-sur-Mer;49.55;0.116667
76482;COM;28;76;761;1;OFFRANVILLE;Offranville;Offranville;7607;;Offranville;49.866667;1.05
76483;COM;28;76;761;1;OHERVILLE;Oherville;Oherville;7633;;Oherville;49.733333;0.683333
76484;COM;28;76;763;1;OISSEL;Oissel;Oissel;7631;;Oissel;49.333333;1.1
76485;COM;28;76;761;1;OMONVILLE;Omonville;Omonville;7620;;Omonville;49.8;1.05
76486;COM;28;76;763;1;ORIVAL;Orival;Orival;7609;;Orival;49.3;0.983333
76487;COM;28;76;761;1;OSMOY SAINT VALERY;Osmoy-Saint-Valery;Osmoy-Saint-Valery;7623;;Osmoy-Saint-Valery;49.8;1.316667
76488;COM;28;76;761;1;OUAINVILLE;Ouainville;Ouainville;7633;;Ouainville;49.783333;0.583333
76489;COM;28;76;762;1;OUDALLE;Oudalle;Oudalle;7632;;Oudalle;49.5;0.3
76490;COM;28;76;761;1;OURVILLE EN CAUX;Ourville-en-Caux;Ourville-en-Caux;7633;;Ourville-en-Caux;49.733333;0.6
76491;COM;28;76;763;1;OUVILLE L ABBAYE;'Ouville-l''Abbaye';'Ouville-l''Abbaye';7635;;'Ouville-l''Abbaye';49.7;0.866667
76492;COM;28;76;761;1;OUVILLE LA RIVIERE;Ouville-la-Rivière;Ouville-la-Rivière;7607;;Ouville-la-RiviÃ¨re;49.866667;0.966667
76493;COM;28;76;761;0;PALUEL;Paluel;Paluel;7633;;Paluel;49.833333;0.633333
76494;COM;28;76;762;0;PARC D ANXTOT;'Parc-d''Anxtot';'Parc-d''Anxtot';7603;;'Parc-d''Anxtot';49.583333;0.383333
76495;COM;28;76;763;0;PAVILLY;Pavilly;Pavilly;7624;;Pavilly;49.566667;0.966667
76497;COM;28;76;763;0;PETIT COURONNE;Petit-Couronne;Petit-Couronne;7613;;Petit-Couronne;;
76498;COM;28;76;763;2;PETIT QUEVILLY;Petit-Quevilly;Le Petit-Quevilly;7627;;Le Petit-Quevilly;49.433333;1.033333
76499;COM;28;76;762;0;PETIVILLE;Petiville;Petiville;7625;;Petiville;49.466667;0.583333
76500;COM;28;76;761;0;PIERRECOURT;Pierrecourt;Pierrecourt;7610;;Pierrecourt;49.9;1.666667
76501;COM;28;76;762;0;PIERREFIQUES;Pierrefiques;Pierrefiques;7626;;Pierrefiques;49.683333;0.233333
76502;COM;28;76;763;0;PIERREVAL;Pierreval;Pierreval;7621;;Pierreval;49.55;1.25
76503;COM;28;76;763;0;PISSY POVILLE;Pissy-Pôville;Pissy-Pôville;7624;;Pissy-PÃ´ville;49.533333;1
76504;COM;28;76;761;0;PLEINE SEVE;Pleine-Sève;Pleine-Sève;7633;;Pleine-SÃ¨ve;49.816667;0.75
76505;COM;28;76;761;0;POMMEREUX;Pommereux;Pommereux;7612;;Pommereux;49.6;1.616667
76506;COM;28;76;761;0;POMMEREVAL;Pommeréval;Pommeréval;7623;;PommerÃ©val;49.733333;1.316667
76507;COM;28;76;761;0;PONTS ET MARAIS;Ponts-et-Marais;Ponts-et-Marais;7610;;Ponts-et-Marais;50.05;1.45
76508;COM;28;76;762;3;POTERIE CAP D ANTIFER;'Poterie-Cap-d''Antifer';'La Poterie-Cap-d''Antifer';7626;;'La Poterie-Cap-d''Antifer';49.666667;0.183333
76509;COM;28;76;763;0;PREAUX;Préaux;Préaux;7621;;PrÃ©aux;49.483333;1.216667
76510;COM;28;76;763;0;PRETOT VICQUEMARE;Prétot-Vicquemare;Prétot-Vicquemare;7635;;PrÃ©tot-Vicquemare;49.733333;0.85
76511;COM;28;76;761;0;PREUSEVILLE;Preuseville;Preuseville;7623;;Preuseville;49.866667;1.516667
76512;COM;28;76;761;0;PUISENVAL;Puisenval;Puisenval;7623;;Puisenval;49.883333;1.466667
76513;COM;28;76;763;0;QUEVILLON;Quevillon;Quevillon;7601;;Quevillon;49.416667;0.95
76514;COM;28;76;763;0;QUEVREVILLE LA POTERIE;Quévreville-la-Poterie;Quévreville-la-Poterie;7606;;QuÃ©vreville-la-Poterie;49.35;1.2
76515;COM;28;76;761;0;QUIBERVILLE;Quiberville;Quiberville;7607;;Quiberville;49.9;0.916667
76516;COM;28;76;761;0;QUIEVRECOURT;Quièvrecourt;Quièvrecourt;7623;;QuiÃ¨vrecourt;49.733333;1.416667
76517;COM;28;76;763;0;QUINCAMPOIX;Quincampoix;Quincampoix;7602;;Quincampoix;49.533333;1.183333
76518;COM;28;76;762;0;RAFFETOT;Raffetot;Raffetot;7603;;Raffetot;49.6;0.516667
76519;COM;28;76;761;0;RAINFREVILLE;Rainfreville;Rainfreville;7620;;Rainfreville;49.783333;0.933333
76520;COM;28;76;761;0;REALCAMP;Réalcamp;Réalcamp;7610;;RÃ©alcamp;49.85;1.633333
76521;COM;28;76;763;0;REBETS;Rebets;Rebets;7621;;Rebets;49.5;1.383333
76522;COM;28;76;762;3;REMUEE;Remuée;La Remuée;7632;;La RemuÃ©e;49.533333;0.4
76523;COM;28;76;761;0;RETONVAL;Rétonval;Rétonval;7610;;RÃ©tonval;49.816667;1.6
76524;COM;28;76;763;0;REUVILLE;Reuville;Reuville;7635;;Reuville;49.75;0.866667
76526;COM;28;76;761;0;RICARVILLE DU VAL;Ricarville-du-Val;Ricarville-du-Val;7608;;Ricarville-du-Val;49.816667;1.283333
76527;COM;28;76;761;0;RICHEMONT;Richemont;Richemont;7612;;Richemont;49.8;1.65
76528;COM;28;76;761;0;RIEUX;Rieux;Rieux;7610;;Rieux;49.933333;1.583333
76529;COM;28;76;762;0;RIVILLE;Riville;Riville;7611;;Riville;49.733333;0.566667
76530;COM;28;76;763;0;ROBERTOT;Robertot;Robertot;7635;;Robertot;49.716667;0.7
76531;COM;28;76;763;0;ROCQUEFORT;Rocquefort;Rocquefort;7633;;Rocquefort;49.666667;0.7
76532;COM;28;76;761;0;ROCQUEMONT;Rocquemont;Rocquemont;7623;;Rocquemont;49.6;1.283333
76533;COM;28;76;762;0;ROGERVILLE;Rogerville;Rogerville;7616;;Rogerville;49.5;0.266667
76534;COM;28;76;762;0;ROLLEVILLE;Rolleville;Rolleville;7626;;Rolleville;49.583333;0.216667
76535;COM;28;76;761;0;RONCHEROLLES EN BRAY;Roncherolles-en-Bray;Roncherolles-en-Bray;7612;;Roncherolles-en-Bray;49.616667;1.466667
76536;COM;28;76;763;0;RONCHEROLLES SUR LE VIVIER;Roncherolles-sur-le-Vivier;Roncherolles-sur-le-Vivier;7606;;Roncherolles-sur-le-Vivier;;
76537;COM;28;76;761;0;RONCHOIS;Ronchois;Ronchois;7612;;Ronchois;49.716667;1.633333
76538;COM;28;76;761;0;ROSAY;Rosay;Rosay;7623;;Rosay;49.7;1.25
76540;COM;28;76;763;0;ROUEN;Rouen;Rouen;7697;;Rouen;49.433333;1.083333
76541;COM;28;76;763;0;ROUMARE;Roumare;Roumare;7624;;Roumare;49.516667;0.966667
76542;COM;28;76;763;0;ROUTES;Routes;Routes;7635;;Routes;49.733333;0.75
76543;COM;28;76;762;0;ROUVILLE;Rouville;Rouville;7603;;Rouville;;
76544;COM;28;76;761;0;ROUVRAY CATILLON;Rouvray-Catillon;Rouvray-Catillon;7612;;Rouvray-Catillon;49.566667;1.483333
76545;COM;28;76;761;0;ROUXMESNIL BOUTEILLES;Rouxmesnil-Bouteilles;Rouxmesnil-Bouteilles;7607;;Rouxmesnil-Bouteilles;49.9;1.083333
76546;COM;28;76;761;0;ROYVILLE;Royville;Royville;7620;;Royville;49.783333;0.95
76547;COM;28;76;763;3;RUE SAINT PIERRE;Rue-Saint-Pierre;La Rue-Saint-Pierre;7621;;La Rue-Saint-Pierre;49.566667;1.25
76548;COM;28;76;763;0;RY;Ry;Ry;7621;;Ry;49.483333;1.35
76549;COM;28;76;761;0;SAANE SAINT JUST;Saâne-Saint-Just;Saâne-Saint-Just;7620;;SaÃ¢ne-Saint-Just;49.766667;0.933333
76550;COM;28;76;763;0;SAHURS;Sahurs;Sahurs;7604;;Sahurs;49.35;0.933333
76551;COM;28;76;762;0;SAINNEVILLE;Sainneville;Sainneville;7632;;Sainneville;49.55;0.283333
76552;COM;28;76;762;0;SAINTE ADRESSE;Sainte-Adresse;Sainte-Adresse;7619;;Sainte-Adresse;49.5;0.083333
76553;COM;28;76;761;0;SAINTE AGATHE D ALIERMONT;'Sainte-Agathe-d''Aliermont';'Sainte-Agathe-d''Aliermont';7623;;'Sainte-Agathe-d''Aliermont';49.833333;1.316667
76554;COM;28;76;763;0;SAINT AIGNAN SUR RY;Saint-Aignan-sur-Ry;Saint-Aignan-sur-Ry;7621;;Saint-Aignan-sur-Ry;49.5;1.35
76555;COM;28;76;763;0;SAINT ANDRE SUR CAILLY;Saint-André-sur-Cailly;Saint-André-sur-Cailly;7621;;Saint-AndrÃ©-sur-Cailly;49.55;1.216667
76556;COM;28;76;762;0;SAINT ANTOINE LA FORET;Saint-Antoine-la-Forêt;Saint-Antoine-la-Forêt;7603;;Saint-Antoine-la-ForÃªt;49.533333;0.466667
76557;COM;28;76;763;0;SAINT ARNOULT;Saint-Arnoult;Saint-Arnoult;7625;;Saint-Arnoult;49.533333;0.666667
76558;COM;28;76;763;0;SAINT AUBIN CELLOVILLE;Saint-Aubin-Celloville;Saint-Aubin-Celloville;7606;;Saint-Aubin-Celloville;49.366667;1.166667
76559;COM;28;76;763;0;SAINT AUBIN DE CRETOT;Saint-Aubin-de-Crétot;Saint-Aubin-de-Crétot;7625;;Saint-Aubin-de-CrÃ©tot;49.566667;0.633333
76560;COM;28;76;763;0;SAINT AUBIN EPINAY;Saint-Aubin-Épinay;Saint-Aubin-Épinay;7606;;Saint-Aubin-Epinay;49.416667;1.166667
76561;COM;28;76;763;0;SAINT AUBIN LES ELBEUF;Saint-Aubin-lès-Elbeuf;Saint-Aubin-lès-Elbeuf;7605;;Saint-Aubin-lÃ¨s-Elbeuf;49.3;1.016667
76562;COM;28;76;761;0;SAINT AUBIN LE CAUF;Saint-Aubin-le-Cauf;Saint-Aubin-le-Cauf;7608;;Saint-Aubin-le-Cauf;49.866667;1.183333
76563;COM;28;76;762;0;SAINT AUBIN ROUTOT;Saint-Aubin-Routot;Saint-Aubin-Routot;7632;;Saint-Aubin-Routot;49.516667;0.333333
76564;COM;28;76;761;0;SAINT AUBIN SUR MER;Saint-Aubin-sur-Mer;Saint-Aubin-sur-Mer;7633;;Saint-Aubin-sur-Mer;49.883333;0.883333
76565;COM;28;76;761;0;SAINT AUBIN SUR SCIE;Saint-Aubin-sur-Scie;Saint-Aubin-sur-Scie;7607;;Saint-Aubin-sur-Scie;49.866667;1.066667
76566;COM;28;76;763;0;SAINTE AUSTREBERTHE;Sainte-Austreberthe;Sainte-Austreberthe;7624;;Sainte-Austreberthe;49.6;0.966667
76567;COM;28;76;761;0;SAINTE BEUVE EN RIVIERE;Sainte-Beuve-en-Rivière;Sainte-Beuve-en-Rivière;7623;;Sainte-Beuve-en-RiviÃ¨re;49.766667;1.533333
76568;COM;28;76;763;0;SAINT CLAIR SUR LES MONTS;Saint-Clair-sur-les-Monts;Saint-Clair-sur-les-Monts;7635;;Saint-Clair-sur-les-Monts;49.6;0.8
76569;COM;28;76;761;0;SAINTE COLOMBE;Sainte-Colombe;Sainte-Colombe;7633;;Sainte-Colombe;49.8;0.766667
76570;COM;28;76;761;0;SAINT CRESPIN;Saint-Crespin;Saint-Crespin;7620;;Saint-Crespin;49.783333;1.116667
76571;COM;28;76;763;0;SAINTE CROIX SUR BUCHY;Sainte-Croix-sur-Buchy;Sainte-Croix-sur-Buchy;7621;;Sainte-Croix-sur-Buchy;49.566667;1.35
76572;COM;28;76;761;0;SAINT DENIS D ACLON;'Saint-Denis-d''Aclon';'Saint-Denis-d''Aclon';7607;;'Saint-Denis-d''Aclon';49.866667;0.95
76573;COM;28;76;763;0;SAINT DENIS LE THIBOULT;Saint-Denis-le-Thiboult;Saint-Denis-le-Thiboult;7621;;Saint-Denis-le-Thiboult;49.466667;1.366667
76574;COM;28;76;761;0;SAINT DENIS SUR SCIE;Saint-Denis-sur-Scie;Saint-Denis-sur-Scie;7620;;Saint-Denis-sur-Scie;49.716667;1.1
76575;COM;28;76;763;0;SAINT ETIENNE DU ROUVRAY;Saint-Étienne-du-Rouvray;Saint-Étienne-du-Rouvray;7698;;Saint-Etienne-du-Rouvray;49.383333;1.1
76576;COM;28;76;762;0;SAINT EUSTACHE LA FORET;Saint-Eustache-la-Forêt;Saint-Eustache-la-Forêt;7603;;Saint-Eustache-la-ForÃªt;49.55;0.466667
76577;COM;28;76;761;0;SAINTE FOY;Sainte-Foy;Sainte-Foy;7620;;Sainte-Foy;49.8;1.133333
76578;COM;28;76;761;0;SAINTE GENEVIEVE;Sainte-Geneviève;Sainte-Geneviève;7623;;Sainte-GeneviÃ¨ve;;
76580;COM;28;76;763;0;SAINT GEORGES SUR FONTAINE;Saint-Georges-sur-Fontaine;Saint-Georges-sur-Fontaine;7602;;Saint-Georges-sur-Fontaine;49.55;1.183333
76581;COM;28;76;763;0;SAINT GERMAIN DES ESSOURTS;Saint-Germain-des-Essourts;Saint-Germain-des-Essourts;7621;;Saint-Germain-des-Essourts;49.533333;1.316667
76582;COM;28;76;761;0;SAINT GERMAIN D ETABLES;'Saint-Germain-d''Étables';'Saint-Germain-d''Étables';7620;;'Saint-Germain-d''Etables';49.833333;1.183333
76583;COM;28;76;763;0;SAINT GERMAIN SOUS CAILLY;Saint-Germain-sous-Cailly;Saint-Germain-sous-Cailly;7621;;Saint-Germain-sous-Cailly;49.583333;1.216667
76584;COM;28;76;761;0;SAINT GERMAIN SUR EAULNE;Saint-Germain-sur-Eaulne;Saint-Germain-sur-Eaulne;7623;;Saint-Germain-sur-Eaulne;49.766667;1.516667
76585;COM;28;76;763;0;SAINT GILLES DE CRETOT;Saint-Gilles-de-Crétot;Saint-Gilles-de-Crétot;7625;;Saint-Gilles-de-CrÃ©tot;49.566667;0.65
76586;COM;28;76;762;0;SAINT GILLES DE LA NEUVILLE;Saint-Gilles-de-la-Neuville;Saint-Gilles-de-la-Neuville;7632;;Saint-Gilles-de-la-Neuville;49.566667;0.383333
76587;COM;28;76;762;0;SAINTE HELENE BONDEVILLE;Sainte-Hélène-Bondeville;Sainte-Hélène-Bondeville;7611;;Sainte-HÃ©lÃ¨ne-Bondeville;49.766667;0.466667
76588;COM;28;76;761;0;SAINT HELLIER;Saint-Hellier;Saint-Hellier;7623;;Saint-Hellier;49.733333;1.183333
76589;COM;28;76;761;0;SAINT HONORE;Saint-Honoré;Saint-Honoré;7620;;Saint-HonorÃ©;49.783333;1.15
76590;COM;28;76;761;0;SAINT JACQUES D ALIERMONT;'Saint-Jacques-d''Aliermont';'Saint-Jacques-d''Aliermont';7608;;'Saint-Jacques-d''Aliermont';49.85;1.266667
76591;COM;28;76;763;0;SAINT JACQUES SUR DARNETAL;Saint-Jacques-sur-Darnétal;Saint-Jacques-sur-Darnétal;7606;;Saint-Jacques-sur-DarnÃ©tal;49.433333;1.2
76592;COM;28;76;762;0;SAINT JEAN DE FOLLEVILLE;Saint-Jean-de-Folleville;Saint-Jean-de-Folleville;7603;;Saint-Jean-de-Folleville;49.516667;0.5
76593;COM;28;76;762;0;SAINT JEAN DE LA NEUVILLE;Saint-Jean-de-la-Neuville;Saint-Jean-de-la-Neuville;7603;;Saint-Jean-de-la-Neuville;49.583333;0.416667
76594;COM;28;76;763;0;SAINT JEAN DU CARDONNAY;Saint-Jean-du-Cardonnay;Saint-Jean-du-Cardonnay;7624;;Saint-Jean-du-Cardonnay;49.5;1.016667
76595;COM;28;76;762;0;SAINT JOUIN BRUNEVAL;Saint-Jouin-Bruneval;Saint-Jouin-Bruneval;7626;;Saint-Jouin-Bruneval;49.65;0.166667
76596;COM;28;76;762;0;SAINT LAURENT DE BREVEDENT;Saint-Laurent-de-Brèvedent;Saint-Laurent-de-Brèvedent;7632;;Saint-Laurent-de-BrÃ¨vedent;49.533333;0.25
76597;COM;28;76;763;0;SAINT LAURENT EN CAUX;Saint-Laurent-en-Caux;Saint-Laurent-en-Caux;7635;;Saint-Laurent-en-Caux;49.75;0.883333
76598;COM;28;76;761;0;SAINT LEGER AUX BOIS;Saint-Léger-aux-Bois;Saint-Léger-aux-Bois;7610;;Saint-LÃ©ger-aux-Bois;49.833333;1.616667
76599;COM;28;76;763;0;SAINT LEGER DU BOURG DENIS;Saint-Léger-du-Bourg-Denis;Saint-Léger-du-Bourg-Denis;7606;;Saint-LÃ©ger-du-Bourg-Denis;49.433333;1.15
76600;COM;28;76;762;0;SAINT LEONARD;Saint-Léonard;Saint-Léonard;7611;;Saint-LÃ©onard;49.75;0.366667
76602;COM;28;76;761;0;SAINT MACLOU DE FOLLEVILLE;Saint-Maclou-de-Folleville;Saint-Maclou-de-Folleville;7620;;Saint-Maclou-de-Folleville;49.683333;1.1
76603;COM;28;76;762;0;SAINT MACLOU LA BRIERE;Saint-Maclou-la-Brière;Saint-Maclou-la-Brière;7632;;Saint-Maclou-la-BriÃ¨re;49.65;0.466667
76604;COM;28;76;761;0;SAINT MARDS;Saint-Mards;Saint-Mards;7620;;Saint-Mards;49.766667;1.016667
76605;COM;28;76;761;0;SAINTE MARGUERITE SUR MER;Sainte-Marguerite-sur-Mer;Sainte-Marguerite-sur-Mer;7607;;Sainte-Marguerite-sur-Mer;;
76606;COM;28;76;761;0;MORIENNE;Morienne;Morienne;7612;;Morienne;49.783333;1.716667
76608;COM;28;76;763;0;SAINTE MARGUERITE SUR DUCLAIR;Sainte-Marguerite-sur-Duclair;Sainte-Marguerite-sur-Duclair;7601;;Sainte-Marguerite-sur-Duclair;49.516667;0.85
76609;COM;28;76;762;0;SAINTE MARIE AU BOSC;Sainte-Marie-au-Bosc;Sainte-Marie-au-Bosc;7626;;Sainte-Marie-au-Bosc;49.666667;0.2
76610;COM;28;76;763;0;SAINTE MARIE DES CHAMPS;Sainte-Marie-des-Champs;Sainte-Marie-des-Champs;7635;;Sainte-Marie-des-Champs;49.616667;0.783333
76611;COM;28;76;763;0;SAINT MARTIN AUX ARBRES;Saint-Martin-aux-Arbres;Saint-Martin-aux-Arbres;7635;;Saint-Martin-aux-Arbres;49.65;0.883333
76612;COM;28;76;761;0;SAINT MARTIN AU BOSC;Saint-Martin-au-Bosc;Saint-Martin-au-Bosc;7610;;Saint-Martin-au-Bosc;49.833333;1.666667
76613;COM;28;76;761;0;SAINT MARTIN AUX BUNEAUX;Saint-Martin-aux-Buneaux;Saint-Martin-aux-Buneaux;7633;;Saint-Martin-aux-Buneaux;49.833333;0.55
76614;COM;28;76;763;0;SAINT MARTIN DE BOSCHERVILLE;Saint-Martin-de-Boscherville;Saint-Martin-de-Boscherville;7601;;Saint-Martin-de-Boscherville;49.45;0.966667
76615;COM;28;76;762;0;SAINT MARTIN DU BEC;Saint-Martin-du-Bec;Saint-Martin-du-Bec;7626;;Saint-Martin-du-Bec;49.6;0.2
76616;COM;28;76;762;0;SAINT MARTIN DU MANOIR;Saint-Martin-du-Manoir;Saint-Martin-du-Manoir;7626;;Saint-Martin-du-Manoir;49.533333;0.233333
76617;COM;28;76;763;0;SAINT MARTIN DU VIVIER;Saint-Martin-du-Vivier;Saint-Martin-du-Vivier;7606;;Saint-Martin-du-Vivier;49.466667;1.166667
76618;COM;28;76;761;0;PETIT CAUX;Petit-Caux;Petit-Caux;7608;;Saint-Martin-en-Campagne;49.95;1.233333
76619;COM;28;76;761;0;SAINT MARTIN LE GAILLARD;Saint-Martin-le-Gaillard;Saint-Martin-le-Gaillard;7610;;Saint-Martin-le-Gaillard;49.983333;1.366667
76620;COM;28;76;761;0;SAINT MARTIN L HORTIER;'Saint-Martin-l''Hortier';'Saint-Martin-l''Hortier';7623;;'Saint-Martin-l''Hortier';49.75;1.4
76621;COM;28;76;761;0;SAINT MARTIN OSMONVILLE;Saint-Martin-Osmonville;Saint-Martin-Osmonville;7623;;Saint-Martin-Osmonville;;
76622;COM;28;76;762;0;SAINT MAURICE D ETELAN;'Saint-Maurice-d''Ételan';'Saint-Maurice-d''Ételan';7625;;'Saint-Maurice-d''Etelan';49.466667;0.616667
76623;COM;28;76;761;0;SAINT MICHEL D HALESCOURT;'Saint-Michel-d''Halescourt';'Saint-Michel-d''Halescourt';7612;;'Saint-Michel-d''Halescourt';;
76624;COM;28;76;761;0;SAINT NICOLAS D ALIERMONT;'Saint-Nicolas-d''Aliermont';'Saint-Nicolas-d''Aliermont';7608;;'Saint-Nicolas-d''Aliermont';49.883333;1.216667
76626;COM;28;76;763;0;SAINT NICOLAS DE LA HAIE;Saint-Nicolas-de-la-Haie;Saint-Nicolas-de-la-Haie;7625;;Saint-Nicolas-de-la-Haie;49.55;0.616667
76627;COM;28;76;762;0;SAINT NICOLAS DE LA TAILLE;Saint-Nicolas-de-la-Taille;Saint-Nicolas-de-la-Taille;7603;;Saint-Nicolas-de-la-Taille;49.516667;0.466667
76628;COM;28;76;761;0;SAINT OUEN DU BREUIL;Saint-Ouen-du-Breuil;Saint-Ouen-du-Breuil;7620;;Saint-Ouen-du-Breuil;49.633333;1.016667
76629;COM;28;76;761;0;SAINT OUEN LE MAUGER;Saint-Ouen-le-Mauger;Saint-Ouen-le-Mauger;7620;;Saint-Ouen-le-Mauger;49.766667;0.966667
76630;COM;28;76;761;0;SAINT OUEN SOUS BAILLY;Saint-Ouen-sous-Bailly;Saint-Ouen-sous-Bailly;7608;;Saint-Ouen-sous-Bailly;49.9;1.3
76631;COM;28;76;763;0;SAINT PAER;Saint-Paër;Saint-Paër;7601;;Saint-PaÃ«r;49.516667;0.883333
76632;COM;28;76;761;0;SAINT PIERRE BENOUVILLE;Saint-Pierre-Bénouville;Saint-Pierre-Bénouville;7620;;Saint-Pierre-BÃ©nouville;49.75;0.966667
76634;COM;28;76;763;0;SAINT PIERRE DE MANNEVILLE;Saint-Pierre-de-Manneville;Saint-Pierre-de-Manneville;7604;;Saint-Pierre-de-Manneville;49.4;0.933333
76635;COM;28;76;761;0;SAINT PIERRE DES JONQUIERES;Saint-Pierre-des-Jonquières;Saint-Pierre-des-Jonquières;7623;;Saint-Pierre-des-JonquiÃ¨res;49.85;1.45
76636;COM;28;76;763;0;SAINT PIERRE DE VARENGEVILLE;Saint-Pierre-de-Varengeville;Saint-Pierre-de-Varengeville;7601;;Saint-Pierre-de-Varengeville;49.5;0.933333
76637;COM;28;76;762;0;SAINT PIERRE EN PORT;Saint-Pierre-en-Port;Saint-Pierre-en-Port;7611;;Saint-Pierre-en-Port;49.8;0.483333
76638;COM;28;76;761;0;SAINT PIERRE EN VAL;Saint-Pierre-en-Val;Saint-Pierre-en-Val;7610;;Saint-Pierre-en-Val;50.016667;1.45
76640;COM;28;76;763;0;SAINT PIERRE LES ELBEUF;Saint-Pierre-lès-Elbeuf;Saint-Pierre-lès-Elbeuf;7605;;Saint-Pierre-lÃ¨s-Elbeuf;49.266667;1.05
76641;COM;28;76;761;0;SAINT PIERRE LE VIEUX;Saint-Pierre-le-Vieux;Saint-Pierre-le-Vieux;7633;;Saint-Pierre-le-Vieux;49.85;0.866667
76642;COM;28;76;761;0;SAINT PIERRE LE VIGER;Saint-Pierre-le-Viger;Saint-Pierre-le-Viger;7633;;Saint-Pierre-le-Viger;49.816667;0.85
76644;COM;28;76;761;0;SAINT REMY BOSCROCOURT;Saint-Rémy-Boscrocourt;Saint-Rémy-Boscrocourt;7610;;Saint-RÃ©my-Boscrocourt;50.016667;1.4
76645;COM;28;76;761;0;SAINT RIQUIER EN RIVIERE;Saint-Riquier-en-Rivière;Saint-Riquier-en-Rivière;7610;;Saint-Riquier-en-RiviÃ¨re;49.883333;1.566667
76646;COM;28;76;761;0;SAINT RIQUIER ES PLAINS;Saint-Riquier-ès-Plains;Saint-Riquier-ès-Plains;7633;;Saint-Riquier-Ã¨s-Plains;49.816667;0.666667
76647;COM;28;76;762;0;SAINT ROMAIN DE COLBOSC;Saint-Romain-de-Colbosc;Saint-Romain-de-Colbosc;7632;;Saint-Romain-de-Colbosc;49.533333;0.366667
76648;COM;28;76;761;0;SAINT SAENS;Saint-Saëns;Saint-Saëns;7623;;Saint-SaÃ«ns;49.666667;1.283333
76649;COM;28;76;761;0;SAINT SAIRE;Saint-Saire;Saint-Saire;7623;;Saint-Saire;49.7;1.5
76650;COM;28;76;762;0;SAINT SAUVEUR D EMALLEVILLE;'Saint-Sauveur-d''Émalleville';'Saint-Sauveur-d''Émalleville';7632;;'Saint-Sauveur-d''Emalleville';49.6;0.3
76651;COM;28;76;761;0;SAINT SYLVAIN;Saint-Sylvain;Saint-Sylvain;7633;;Saint-Sylvain;49.85;0.666667
76652;COM;28;76;761;0;SAINT VAAST D EQUIQUEVILLE;'Saint-Vaast-d''Équiqueville';'Saint-Vaast-d''Équiqueville';7608;;'Saint-Vaast-d''Equiqueville';49.816667;1.266667
76653;COM;28;76;761;0;SAINT VAAST DIEPPEDALLE;Saint-Vaast-Dieppedalle;Saint-Vaast-Dieppedalle;7633;;Saint-Vaast-Dieppedalle;49.75;0.716667
